#KO	A-1	A-2	B-1	B-2	C-1	C-2
K12452	8.63603181148136e-05	8.78973156049176e-05	0.000111762623263678	9.45110349128105e-05	0.000249653402349623	0.000258592120982104
K12453	1.27771471605492e-08	1.19157688728449e-08	6.31209093907428e-06	6.90758214224174e-06	1.99614547121371e-07	2.02327677193408e-07
K12454	0.00014425471882494	0.000146139603850462	5.11790590779421e-05	3.63515504934491e-05	0.000133839602442616	0.000136009097459269
K12455	1.68483482026403e-09	1.02427513194969e-09	1.69001904586046e-06	1.85716768069375e-06	7.71027325517105e-08	8.02356970775867e-08
K12466	3.98159696134856e-05	3.83898303395231e-05	2.18433400965909e-06	4.76300585033967e-06	1.67399812044563e-06	1.7392428030038e-06
K12500	4.94057534758907e-08	6.02652555433861e-08	1.70868212501727e-05	1.93076660569292e-05	1.07838103308617e-06	1.03008306175514e-06
K12503	5.84392178948713e-05	5.23792611743726e-05	7.34108765743376e-06	1.40976006302905e-05	1.23667007863634e-05	1.34584836900444e-05
K12506	0.000288840335148876	0.000298614694544218	0.000163410594389846	0.000182652152975523	0.000420562139265076	0.00044912521966967
K12507	5.0087793546471e-06	4.88141915202353e-06	3.49027180960579e-05	3.93004216361583e-05	1.71544265079375e-05	1.36611928987926e-05
K12508	0.000174628709921667	0.000179086034052442	0.000140681259240154	0.000146025331869703	0.000178229565884435	0.000162607804425307
K12510	0.000279392518796311	0.000277606487675845	0.000178275550857945	0.000179426857249386	0.000165903602769961	0.000154773690448613
K12511	0.000245038429134383	0.000245987659642356	0.000171698907211152	0.000171722204608914	0.000180471282406838	0.000168582654369117
K12512	1.59021219317419e-08	2.49923475054084e-08	9.61556768012393e-06	1.0149431929533e-05	1.82269348779066e-07	2.14933603334408e-07
K12513	6.98627299040106e-08	7.60572468084805e-08	6.3419359696679e-06	6.66244504157794e-06	1.63790012869219e-07	1.86300527639603e-07
K12514	1.10606810532752e-08	2.04579815994696e-08	8.1814899902253e-06	8.59425890281658e-06	1.6754409880015e-07	1.9744027475213e-07
K12515	4.26818199376018e-07	4.95146242224372e-07	1.72494248070768e-05	1.80725387140544e-05	6.53391052251597e-07	7.16222829433162e-07
K12516	1.48341537557365e-06	1.50475086445234e-06	7.90282464812971e-05	9.32195235200953e-05	4.86340514862304e-06	5.12930404887117e-06
K12517	4.36158877209679e-09	3.69172352583684e-09	1.50159933425106e-06	1.84542999013884e-06	5.59573700572099e-08	6.20448813144474e-08
K12518	3.78922565863933e-08	3.6564487702996e-08	2.34312405401255e-05	2.7232706123753e-05	9.10643706061938e-07	9.94783018244865e-07
K12519	1.68112099934069e-08	2.61981250333291e-08	8.27406375547998e-06	9.28800975395194e-06	2.39729390034003e-07	2.65903692886912e-07
K12520	1.50512249535947e-09	6.72950942346647e-10	4.75287746497619e-07	6.56706587496205e-07	2.94642885940083e-08	3.28118876921159e-08
K12521	1.31931343099431e-09	5.89874391868791e-10	4.65498815210714e-07	6.30697654996784e-07	2.60259075392324e-08	2.89972791925946e-08
K12522	2.03604020675111e-09	9.10328016499138e-10	6.48687183394761e-07	8.95938111519929e-07	4.08310542042776e-08	4.55600930797665e-08
K12523	8.03859895074072e-10	3.59411460245018e-10	2.47807035618182e-07	3.38339278571112e-07	1.4754659798726e-08	1.63466295802873e-08
K12524	0.000200431446208731	0.000193066379935169	0.000341691992610601	0.000272838906178057	0.000300620422719068	0.000305819553254792
K12525	6.79650252311324e-07	9.16519939862405e-07	0.000144214183592886	0.000158064163544348	5.24079941688207e-06	5.74996979535848e-06
K12526	0.00011761524444352	0.000112693472915578	2.62513783854813e-05	3.1923792911318e-05	1.01360685465214e-06	9.96858929334473e-07
K12527	2.75233877771538e-06	2.94414703746861e-06	4.97413842423815e-05	5.31605392682268e-05	4.35485755406774e-05	4.10148727105998e-05
K12528	2.43219038090522e-06	2.29272373417002e-06	2.80953672617411e-05	3.43918773476826e-05	2.93863642750166e-06	3.01562788254053e-06
K12529	1.30252796483879e-08	7.01389088564612e-09	6.46901179555161e-06	8.13311221358744e-06	3.09374369423579e-07	3.44843980786171e-07
K12530	2.81916179577038e-07	3.45589337121652e-07	3.07985763122131e-05	3.22010736530625e-05	5.90649615261757e-07	6.78169419921083e-07
K12531	3.11543308416644e-07	3.9033000708358e-07	3.2528821524127e-05	3.40401032620328e-05	6.23443250674993e-07	7.12362383186312e-07
K12532	1.56058419062218e-07	2.15386816781907e-07	1.89513945351499e-05	1.96668955879359e-05	4.19507392406666e-07	4.73099711203855e-07
K12533	6.97951457094528e-07	8.40576893981397e-07	1.30234347126133e-06	2.10374066703965e-06	6.53683878933866e-06	6.47854063314419e-06
K12534	5.81127228650838e-07	6.99486236183402e-07	1.15456192603882e-06	1.81856946916036e-06	5.46290226386915e-06	5.41485386117327e-06
K12535	6.7552324106176e-07	8.13591436764944e-07	1.25652644982042e-06	2.02973013650387e-06	6.30686989896843e-06	6.25062269778795e-06
K12536	1.6165521663163e-05	2.00651423909486e-05	0.000129064553429319	0.000137157525594808	2.35694029308711e-05	1.91172949648364e-05
K12537	5.12827458734792e-06	7.38833206312167e-06	8.61499188955235e-05	9.1500119555756e-05	1.13505684984852e-05	8.45745036970017e-06
K12538	2.45245421938838e-06	4.53717568177025e-06	6.89484768238296e-05	7.40754057224118e-05	5.67492465778003e-06	4.21462691260343e-06
K12539	2.27995280649257e-05	2.38078084254507e-05	7.26602311994868e-06	8.24115075816097e-06	1.27724257427762e-05	1.24887544663266e-05
K12540	1.74720553536202e-05	1.8338582929143e-05	5.98504636635787e-06	6.76362455452123e-06	9.55108316091374e-06	9.33526570145082e-06
K12541	0.000119283619136426	0.000130013717478184	0.000413699036047389	0.000420599059868573	0.000209650032871477	0.000208477414038399
K12542	8.13088325908262e-05	8.9279934973439e-05	0.000249863873112956	0.000253608552446199	0.000128663278590364	0.000126804035841862
K12543	6.23928308793572e-05	6.75312327344515e-05	0.000217181142449678	0.000228846135847122	0.000118318159894455	0.000119165030892953
K12544	3.73619679680041e-06	3.9705763742641e-06	4.04976927206987e-06	4.33621988975086e-06	4.15265166430114e-06	4.11540623964952e-06
K12545	2.25930493178762e-07	5.19329415825935e-07	1.1703063056844e-05	1.29055011490022e-05	2.28866261283249e-07	2.23389663093121e-07
K12547	1.34346034076383e-05	1.35931614837567e-05	3.79897282463852e-06	4.49240213900212e-06	9.21166846092935e-06	9.00831798005392e-06
K12548	1.21418155236347e-05	1.23984149350897e-05	6.79877241996592e-06	7.07732967779092e-06	8.77390921388377e-06	8.40145209489568e-06
K12549	8.02222254936787e-05	9.45882134934861e-05	0.000327169799594538	0.000347176842952768	4.29225279979708e-05	4.17686577204447e-05
K12551	4.44521031858043e-07	5.38602646437836e-07	2.70881691241769e-06	2.84969104173101e-06	2.14501650070205e-07	2.22926094024741e-07
K12552	7.65395904886258e-07	1.1231675256977e-06	6.94419438643688e-06	7.00891356039407e-06	4.75550925936495e-07	4.81241784791002e-07
K12553	9.76943598778408e-07	1.41270349194662e-06	6.92740615617859e-06	6.92631535450236e-06	4.58690025073756e-07	4.65197389867339e-07
K12554	3.08537371742302e-06	3.22028710362948e-06	3.06671677072307e-06	2.55957966663186e-06	4.34562693355336e-07	4.74867355538036e-07
K12555	8.700135825085e-06	9.96186046533613e-06	6.72415298268575e-06	5.62832771518891e-06	1.92142875341487e-06	1.96625023970536e-06
K12556	4.91301929599745e-06	5.58862375338142e-06	5.36507438820159e-06	4.05573633374912e-06	5.98391908148166e-07	5.14963414002009e-07
K12573	0.00093050550220568	0.000947785101263834	0.00114525243400999	0.0010996010912111	0.00123984758699554	0.00126177535684268
K12574	0.000388432987212405	0.00037840620407431	0.000281939860617695	0.000271716388006804	0.000639067819338784	0.000690145956377738
K12582	2.1814503295415e-07	3.34092693616279e-07	4.99717659189388e-05	5.67836369267872e-05	8.62012137288452e-06	9.37463281323992e-06
K12583	6.99193853617195e-05	6.51826526503328e-05	1.44019422724602e-05	2.00722108917406e-05	1.30915420418122e-05	1.30677272577776e-05
K12589	1.69599596114317e-08	2.06523691001894e-08	0	0	0	0
K12600	4.9590068471116e-06	4.71829357869507e-06	2.94249350410361e-06	2.3248291293884e-06	4.04259507953356e-06	3.57313481184183e-06
K12645	8.94584454285228e-07	8.07225087218577e-07	9.59753093526086e-08	2.06067197083988e-07	3.26966955904847e-08	3.75688459552125e-08
K12658	0.00011068243732594	0.000115184622374738	0.000105926121442203	0.000111641063786111	5.15365612243047e-05	4.74321169639174e-05
K12660	2.14073202124039e-08	1.17047441196644e-08	1.51228092504509e-05	1.77389427830236e-05	7.65185722858017e-07	8.07096799166722e-07
K12661	8.31961259152458e-06	8.47494669837646e-06	3.64835600932098e-05	4.2078588163043e-05	2.11187946841008e-05	2.00207555069985e-05
K12675	1.36607381226512e-10	7.00799886797788e-11	5.55706779162211e-08	5.27056729404538e-08	4.83422645472453e-09	5.25689310093882e-09
K12678	5.15054462966124e-08	5.48500711410674e-08	1.82675071213271e-05	2.18748401747939e-05	1.00538427459578e-06	1.07175006832745e-06
K12679	6.75243763495848e-08	6.82183417123124e-08	2.12889534107618e-06	2.45367187126998e-06	9.94856537264481e-08	1.05957150849769e-07
K12680	9.79095754653597e-07	1.01868386715907e-06	3.67911251215803e-05	4.09456806026805e-05	1.91845194267739e-06	1.97508472422182e-06
K12681	2.25889268000987e-06	2.17431853228276e-06	7.15156062025538e-06	6.34354579439338e-06	7.20463834380424e-06	5.50463565338578e-06
K12682	1.1609916344634e-07	1.06570176653334e-07	4.21748157727964e-06	3.57528660220096e-06	3.56632927084763e-06	2.4048709152383e-06
K12684	7.88599660501643e-07	7.89704603903665e-07	3.61305254089e-05	4.64239615549769e-05	3.00738179059102e-05	3.38750901731594e-05
K12685	7.54957339720147e-05	7.71864910498341e-05	0.000136521170204019	0.000145760287819745	4.4751434541819e-05	3.96583168401531e-05
K12686	7.69750490847718e-05	7.66307046788014e-05	0.000128200883236954	0.000143260427680458	1.33893752809794e-05	1.27821305707371e-05
K12687	5.6277141100855e-07	5.38894060626759e-07	2.23368349309832e-05	2.9790398270632e-05	2.79638031245319e-06	2.96177521740527e-06
K12688	2.52864842630913e-07	1.81135371535733e-07	5.58175234964061e-06	4.62703893207398e-06	5.18997284429199e-06	3.97463278092603e-06
K12689	0	0	2.41091387948471e-05	4.95297028813369e-05	0.00021219901032855	0.000245106653982878
K12690	6.94310084641935e-08	4.51134439179435e-08	9.74154666007633e-07	8.31773431625794e-07	8.29948693161417e-07	7.80232312512658e-07
K12700	1.45607361361877e-06	1.39174140576129e-06	2.91707545690341e-05	2.82010974184783e-05	3.79422291940807e-06	3.60338312390192e-06
K12784	1.42695555633342e-07	1.24362537747587e-07	2.55906908645753e-06	3.39149686011662e-06	2.31214938734098e-07	2.31832758637445e-07
K12785	4.77188797203612e-09	2.20089607426906e-09	2.53275519211704e-06	3.28570803527847e-06	1.37805040723658e-07	1.54931257163667e-07
K12786	1.6367341379612e-07	1.61173701015497e-07	1.31333384415126e-06	1.73320220240869e-06	8.14631739089563e-08	9.09725577431642e-08
K12787	2.03370972781565e-09	9.49697135595911e-10	1.00195344993504e-06	1.3306131861557e-06	6.12968688558136e-08	6.87164683828361e-08
K12788	1.67797935958454e-09	7.83913085518939e-10	8.1306538294318e-07	1.08364226975067e-06	5.0575197059301e-08	5.66855697244617e-08
K12789	3.66812818455281e-09	1.64004612651381e-09	1.49993609941384e-06	2.20838395167312e-06	1.10546682122958e-07	1.2642470834973e-07
K12790	9.09109363125071e-09	4.23643958285581e-09	4.43062758870231e-06	5.93047653551093e-06	2.75641048084164e-07	3.09430845700607e-07
K12940	2.75129325026145e-06	2.37513168256863e-06	2.78833527160913e-05	3.20226403908836e-05	3.15834878164757e-05	3.46450792225774e-05
K12941	0.000123342948164964	0.000123172998603846	7.66357836577951e-05	7.97222315056526e-05	0.000101210148244021	9.78190446995003e-05
K12942	5.05968194247157e-05	4.95399831151403e-05	0.000151570572069984	0.000141535209058262	0.000103705546837628	0.000108049907944623
K12943	3.19781899630292e-06	3.2443637376879e-06	2.32095159776845e-05	2.67272047619389e-05	1.54966159746665e-06	1.58117565412852e-06
K12944	1.09914866855846e-07	9.62803273472938e-08	1.02044656565266e-05	1.12393566369911e-05	5.79526305723127e-06	6.00541088224002e-06
K12945	2.16805940126891e-05	2.16490677150852e-05	3.10206894700485e-05	3.47037829347759e-05	6.80110368313702e-06	6.65226311130662e-06
K12949	4.97847130854469e-05	4.52416291147043e-05	7.05073818503364e-07	1.19626327797791e-06	3.62723529498038e-07	3.78564260872205e-07
K12950	3.4702607897642e-05	3.26032389390308e-05	5.85892713991888e-07	1.16477877632327e-06	8.63612387801613e-07	9.19850252753668e-07
K12951	2.63969749720205e-05	2.38445730467461e-05	2.49559002295481e-07	5.67672643714321e-07	9.74537004537878e-08	1.0862628410141e-07
K12952	1.83389501866984e-05	1.69985169316798e-05	3.38787076380508e-08	9.42048909888119e-08	1.97277618030651e-08	2.14983708674258e-08
K12953	4.41420539890371e-05	4.03880520738345e-05	3.57164346791682e-06	5.31142611410538e-06	3.77851885178674e-06	3.7660384856805e-06
K12954	3.44963524975182e-05	3.18501685649456e-05	1.0837371562501e-06	2.60163131884829e-06	5.22751496588448e-07	5.81527013118714e-07
K12955	6.73289306733504e-05	6.27664594389923e-05	7.55927630604991e-07	1.64708195635083e-06	5.5288817262246e-07	5.62002875913e-07
K12956	2.16887092543211e-05	1.97960140945156e-05	2.47608645276124e-08	1.04924769560744e-07	2.60347175000346e-08	2.83237295267866e-08
K12957	3.3493183375598e-05	3.41795775825791e-05	5.95558123803097e-05	6.86915564266081e-05	8.01051459907656e-06	6.94032431047756e-06
K12960	8.36118083101173e-05	7.94018983951014e-05	9.76813473296267e-05	9.01788826636919e-05	8.31255128592217e-05	8.44027348213338e-05
K12961	1.03410365941161e-07	1.13661678849103e-07	3.42974894649588e-05	3.74811059452578e-05	1.23159263261988e-06	1.35730341891015e-06
K12962	6.31999874528075e-07	8.8985196790089e-07	1.94132819212111e-05	2.12699683402737e-05	2.10931889457373e-06	1.71672258309265e-06
K12963	4.35878203154986e-07	7.21370035030387e-07	2.27908980358311e-05	2.56932159978837e-05	7.84923139133832e-07	8.07376705166955e-07
K12972	0.000170621872993658	0.000180101286749849	0.000212927313768836	0.000211181318286122	0.000161580656171259	0.000149305982354146
K12973	2.30433502115493e-07	2.21647051260159e-07	2.95816803798766e-05	3.21688773142847e-05	4.88915956521427e-06	3.72410672135186e-06
K12974	6.28675694089499e-08	4.32809173248574e-08	4.02753981434981e-05	4.53541348266964e-05	1.69875717878254e-06	1.78744325843673e-06
K12975	8.33892739224136e-07	6.82428720622724e-07	7.2944535867007e-05	8.24855402642579e-05	3.7912493536798e-06	3.98156976174987e-06
K12976	1.34657269036202e-06	2.46073172100541e-06	3.55537641430889e-05	3.75707578726255e-05	4.76818444616827e-06	3.3421838722311e-06
K12977	2.61883809395615e-11	1.17090108520382e-11	1.46287213488825e-08	2.18700689053448e-08	2.5754542334523e-10	2.54264677080893e-10
K12978	6.44820728884384e-07	6.42353255248846e-07	3.92498767285252e-07	4.49368602546673e-07	4.12820579324201e-07	4.10919664513951e-07
K12979	8.23454562569884e-05	8.46356395010686e-05	0.000138992099260011	0.000148476320803799	4.67115886220906e-05	4.16585813521079e-05
K12980	2.84111651042894e-06	2.86046897129038e-06	2.08505676806588e-06	2.17876589672615e-06	2.53444334939173e-06	2.49974363402297e-06
K12981	5.66047557483259e-07	9.27886016892425e-07	1.97805593842917e-05	2.17106790293387e-05	5.8239222899409e-07	5.81245739244272e-07
K12982	5.93491660597834e-05	5.65929698446269e-05	4.02594870166801e-05	4.42496796871529e-05	3.71144866391583e-06	3.44494573981889e-06
K12983	8.02166948683915e-08	8.86747735236918e-08	4.75141565586231e-06	5.81260345363474e-06	1.54634426147228e-06	1.77902688996706e-06
K12984	1.14228853346317e-05	1.11678906663042e-05	4.60402290389061e-05	4.47741347373886e-05	3.43319353968629e-05	3.38616655212815e-05
K12985	6.1653167091841e-09	2.90153910452718e-09	3.75156371880996e-06	4.63638907558486e-06	1.57879347903799e-07	1.73561499141132e-07
K12986	1.45271651673369e-09	6.86562656715836e-10	6.6826722273457e-07	8.73101796979922e-07	4.21537812892616e-08	4.68557908277598e-08
K12987	2.625140561726e-06	3.22198076086188e-06	1.64961153613516e-05	1.75438562925868e-05	5.89036955091959e-06	6.02451576823297e-06
K12988	1.09440355309926e-06	1.8455650555681e-06	2.06452925402054e-05	2.25482022614049e-05	1.94165140278099e-06	1.81396962280063e-06
K12989	0.000107160679683602	0.000110150201552681	6.83350083642676e-05	7.13308967834617e-05	7.06221533361664e-05	6.95640957343918e-05
K12990	1.06982057487548e-05	1.0610041971397e-05	3.83635532305071e-05	3.12119491054153e-05	8.68366661485224e-05	8.59365030211091e-05
K12991	2.83811055169993e-07	3.53629852044992e-07	4.81953069803479e-06	4.8880580627874e-06	2.08362890449585e-06	1.82759566237121e-06
K12992	7.82712736800698e-06	9.05132199124257e-06	3.36140750973886e-05	3.50400566932836e-05	1.97301360389592e-05	2.05805875181243e-05
K12993	3.60335967225684e-06	4.22901740012225e-06	1.83936127584745e-05	2.04035796120299e-05	5.08092984464491e-06	5.45249094405539e-06
K12994	5.31643045777851e-05	5.26796712451731e-05	4.94117009497136e-05	5.14167622366081e-05	3.96267739896108e-05	3.940774146939e-05
K12995	5.16437198255346e-05	5.37444061949028e-05	6.92986650522202e-05	7.15427103151742e-05	3.46039689188323e-05	3.36580234525347e-05
K12996	1.1953622148415e-05	1.19046616057466e-05	3.98474749476758e-06	3.47311788165174e-06	2.78870120288002e-06	2.88186419342431e-06
K12997	4.2143072822444e-06	4.42092919796776e-06	1.1112876851399e-05	8.15885083291426e-06	1.87439396532544e-05	1.89188158334604e-05
K12998	4.15904273151821e-06	4.14294869371911e-06	3.56538100222621e-06	3.06813245148857e-06	2.45804020898865e-07	2.77997314889785e-07
K12999	2.8277112606742e-06	3.11459837091412e-06	9.20975908612485e-06	7.99862729878283e-06	2.19986089941767e-06	1.87000546304756e-06
K13000	0	0	6.87715671804359e-07	7.47641407906628e-07	1.19154818773314e-08	1.39605337384483e-08
K13001	7.35336648208903e-07	7.91128472882819e-07	9.03523816121255e-06	8.24936693728167e-06	6.52600542401846e-06	6.65077351037808e-06
K13002	7.16684044357788e-06	6.97879238657243e-06	9.96905180103107e-06	7.98536711589039e-06	1.32543957364905e-06	1.38688654233745e-06
K13003	6.26216257383638e-07	6.6913478982398e-07	5.40670569039852e-07	6.05039206443924e-07	2.67110202179684e-07	2.50115867148207e-07
K13004	1.21430630533321e-06	1.18491267025307e-06	6.91949527896417e-06	3.95107181890551e-06	9.45277098844269e-06	9.82631290593745e-06
K13005	2.40504901675416e-07	2.28386642041316e-07	6.73765255319858e-06	7.49122803533875e-06	3.74984541016161e-07	3.73504918982493e-07
